,age,decile_score,priors_count,days_in_jail,c_days_from_compas,is_violent_recid,is_recid,Female-African-American,Female-Asian,Female-Caucasian,Female-Hispanic,Female-Native-American,Female-Other,Male-African-American,Male-Asian,Male-Caucasian,Male-Hispanic,Male-Native-American,Male-Other
3805,22,7,1,6.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3806,49,4,4,1.0,26.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3807,42,1,0,33.0,4.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3808,40,8,0,29.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
3809,25,7,2,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3810,25,5,0,2.0,2.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3811,23,5,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3812,21,7,2,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3813,31,5,3,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3814,28,2,0,0.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
3815,24,9,11,51.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3816,45,1,0,37.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3817,23,4,2,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3818,39,8,7,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3819,25,4,2,42.0,63.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3820,24,2,1,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3821,46,1,1,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3822,47,1,3,2.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3823,54,4,2,1.0,101.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
3824,22,4,1,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3825,34,2,0,1.0,2.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
3826,33,1,0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3827,27,6,1,0.0,150.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3828,29,10,16,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3829,34,2,3,5.0,6.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
3830,32,5,1,0.0,115.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3831,29,6,0,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3832,25,3,2,0.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
3833,34,6,16,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3834,55,1,1,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
3835,27,4,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3836,26,3,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3837,39,9,19,179.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3838,24,7,1,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3839,29,2,0,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3840,31,7,3,1.0,146.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
3841,50,1,13,242.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3842,25,5,2,0.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
3843,31,5,4,2.0,12.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3844,31,2,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
3845,26,6,2,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3846,54,2,2,97.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3847,33,8,14,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3848,22,4,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3849,35,9,8,239.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3850,30,7,4,1.0,1.0,0,1,False,False,False,False,False,True,False,False,False,False,False,False
3851,25,2,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3852,25,5,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3853,44,2,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3854,29,7,2,8.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
3855,46,3,2,2.0,23.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3856,53,1,0,4.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3857,24,7,2,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3858,52,1,2,1.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
3859,27,2,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3860,41,1,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3861,21,5,0,0.0,2.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
3862,24,4,1,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3863,38,2,8,0.0,32.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3864,23,2,0,0.0,2.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3865,42,1,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3866,32,5,4,5.0,47.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3867,24,7,3,0.0,8.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
3868,24,8,5,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3869,26,8,4,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3870,50,3,9,424.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3871,32,6,3,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
3872,40,9,13,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3873,25,2,1,0.0,81.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3874,42,1,1,118.0,119.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
3875,27,3,2,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3876,23,9,0,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3877,37,9,22,1.0,61.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3878,32,4,1,3.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3879,38,7,2,6.0,66.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3880,52,3,4,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3881,29,2,2,3.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3882,28,3,7,0.0,239.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3883,49,1,0,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3884,50,1,0,2.0,2.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3885,26,2,2,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3886,34,8,0,31.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
3887,28,7,1,9.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
3888,36,8,4,37.0,158.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3889,45,2,1,47.0,49.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3890,30,3,0,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3891,24,4,3,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3892,25,2,0,0.0,0.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3893,25,3,4,9.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3894,45,1,2,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3895,26,7,1,3.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3896,37,1,2,28.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
3897,24,2,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
3898,40,1,2,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3899,60,1,1,0.0,22.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3900,33,2,0,0.0,2.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
3901,31,9,6,0.0,1080.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3902,53,2,18,1.0,0.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
3903,55,1,0,5.0,7.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
3904,36,6,4,0.0,465.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3905,30,9,6,17.0,1.0,1,1,False,False,False,False,False,False,False,False,False,False,False,True
3906,21,7,1,15.0,15.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3907,55,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3908,22,3,1,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3909,23,3,1,0.0,6.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
3910,24,8,7,125.0,38.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
3911,40,10,13,107.0,133.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
3912,57,4,9,58.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3913,33,3,0,0.0,2.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3914,32,1,2,1.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3915,47,2,3,13.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3916,51,1,6,18.0,33.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3917,22,6,1,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3918,47,1,2,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3919,28,1,1,0.0,22.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3920,21,10,1,41.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3921,28,8,5,34.0,2.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3922,44,1,1,6.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
3923,25,4,0,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3924,34,2,4,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3925,65,1,0,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3926,33,6,5,119.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3927,23,3,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
3928,44,1,0,0.0,2.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
3929,21,8,1,527.0,321.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
3930,24,3,1,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3931,51,2,1,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3932,21,8,0,1.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
3933,39,6,6,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3934,29,8,29,5.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3935,24,6,1,0.0,5.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3936,23,5,0,2.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
3937,31,10,11,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3938,35,2,0,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
3939,30,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
3940,34,7,8,69.0,104.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3941,39,6,4,3.0,3.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
3942,29,2,6,5.0,60.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3943,51,1,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3944,22,7,1,236.0,4.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3945,29,2,2,22.0,24.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3946,35,8,8,252.0,259.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3947,32,2,6,2.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3948,33,4,3,11.0,16.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
3949,58,3,5,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3950,54,1,0,27.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
3951,30,2,3,1.0,166.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3952,33,9,2,28.0,5.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3953,24,3,0,10.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3954,48,4,10,175.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3955,23,8,0,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3956,23,7,2,15.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
3957,47,1,1,1.0,1.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False
3958,21,4,0,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
3959,29,9,0,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3960,48,1,2,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3961,37,4,4,82.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3962,50,3,3,14.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3963,19,8,3,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3964,39,3,2,0.0,1127.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3965,49,3,13,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3966,58,5,2,5.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3967,31,8,6,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3968,23,7,1,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3969,23,3,0,0.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
3970,31,8,17,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3971,33,1,0,83.0,1.0,1,1,False,False,False,False,False,False,False,False,False,False,False,True
3972,57,2,6,1.0,24.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3973,31,2,0,0.0,3.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
3974,57,6,19,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3975,57,5,12,3.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3976,29,7,6,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3977,30,1,0,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3978,45,3,11,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3979,42,5,0,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3980,48,2,7,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
3981,29,8,12,12.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3982,23,4,0,7.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
3983,28,2,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
3984,41,7,3,0.0,1453.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3985,25,2,1,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3986,34,5,3,10.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
3987,53,5,26,0.0,5.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3988,28,3,1,1.0,87.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
3989,27,2,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3990,39,4,4,40.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
3991,55,4,6,36.0,192.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
3992,27,5,4,50.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3993,30,10,7,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
3994,31,10,15,4.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3995,20,9,1,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3996,26,9,2,0.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
3997,44,5,7,27.0,49.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
3998,33,10,17,0.0,167.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
3999,34,1,0,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4000,27,2,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4001,21,7,1,1.0,414.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4002,29,2,4,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4003,27,6,7,4.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4004,24,8,0,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4005,29,5,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4006,20,3,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4007,23,3,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4008,48,1,0,0.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4009,34,1,0,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4010,46,6,1,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4011,41,5,3,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4012,26,6,3,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4013,37,8,11,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4014,54,5,7,20.0,98.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4015,25,10,5,0.0,389.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4016,22,3,2,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4017,32,1,7,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4018,44,1,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4019,28,1,1,48.0,90.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4020,60,1,3,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4021,49,1,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4022,32,4,9,57.0,60.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4023,30,4,10,1.0,0.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4024,52,1,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4025,27,10,1,0.0,1056.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4026,34,10,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4027,55,4,5,3.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4028,37,6,6,0.0,552.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4029,33,7,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4030,22,6,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4031,27,2,0,1.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4032,20,5,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4033,33,2,0,53.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4034,26,2,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4035,29,5,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4036,32,3,1,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4037,37,1,4,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4038,31,10,15,104.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4039,29,8,6,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4040,31,4,6,41.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4041,36,3,2,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4042,35,6,4,6.0,20.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4043,37,1,1,8.0,11.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4044,34,2,5,6.0,43.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
4045,20,5,1,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4046,50,6,12,434.0,289.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
4047,24,9,8,35.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4048,29,9,8,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4049,45,1,1,2.0,4.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4050,34,7,2,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4051,70,1,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4052,26,4,2,37.0,1157.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4053,23,9,4,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4054,27,4,5,2.0,12.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4055,44,6,6,118.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4056,23,3,2,100.0,0.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4057,26,5,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4058,23,6,2,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4059,27,9,3,7.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4060,46,2,1,25.0,2.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False
4061,27,5,1,26.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4062,45,2,7,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4063,42,5,1,7.0,12.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4064,24,5,3,0.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
4065,20,8,2,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4066,49,4,3,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4067,29,9,8,78.0,146.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4068,29,2,0,1.0,0.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
4069,52,1,1,3.0,8.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4070,37,1,4,1.0,0.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
4071,26,3,1,7.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4072,53,1,15,80.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4073,47,1,1,17.0,27.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
4074,38,8,0,749.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4075,25,6,1,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4076,21,10,1,5.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4077,48,1,0,1.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4078,40,2,1,0.0,55.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4079,24,3,0,1.0,1.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
4080,22,4,0,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4081,36,8,4,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4082,38,2,2,28.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4083,23,3,0,3.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
4084,54,1,2,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
4085,24,4,1,10.0,0.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
4086,44,1,0,0.0,1.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False
4087,23,7,2,0.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
4088,64,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4089,38,5,5,0.0,18.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4090,45,1,0,0.0,1.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
4091,49,5,1,5.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4092,45,7,3,0.0,6594.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4093,33,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False
4094,44,2,2,1.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
4095,51,1,3,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4096,50,1,0,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4097,33,2,2,21.0,22.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4098,54,1,0,29.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4099,28,5,3,0.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
4100,33,9,14,70.0,78.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4101,42,7,17,51.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4102,34,1,3,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4103,38,3,2,9.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4104,21,9,1,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4105,33,4,5,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4106,32,7,9,23.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4107,45,1,1,1.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4108,30,8,1,33.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4109,29,10,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4110,44,3,3,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4111,51,1,0,7.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
4112,28,3,0,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
